year,comuna_datachile_id,sex_id,age_range_id,count
2013,251,2,1,470
2013,251,1,1,452
2013,258,2,1,368
2013,258,1,1,346
2013,260,2,1,121
2013,260,1,1,118
2013,281,2,1,1680
2013,281,1,1,1608
2013,284,2,1,117
2013,284,1,1,124
2013,288,2,1,518
2013,288,1,1,495
2013,294,2,1,323
2013,294,1,1,305
2013,327,2,1,167
2013,327,1,1,160
2013,343,2,1,626
2013,343,1,1,608
2013,64,2,1,7074
2013,64,1,1,6850
2013,70,2,1,4023
2013,70,1,1,3873
2013,41,2,1,4852
2013,41,1,1,4710
2013,91,2,1,288
2013,91,1,1,285
2013,107,2,1,913
2013,107,1,1,876
2013,157,2,1,1608
2013,157,1,1,1531
2013,298,2,1,3822
2013,298,1,1,3682
2013,305,2,1,470
2013,305,1,1,451
2013,136,2,1,1055
2013,136,1,1,1016
2013,11,2,1,1749
2013,11,1,1,1670
2013,28,2,1,1386
2013,28,1,1,1335
2013,67,2,1,184
2013,67,1,1,181
2013,76,2,1,1139
2013,76,1,1,1102
2013,150,2,1,918
2013,150,1,1,871
2013,320,2,1,532
2013,320,1,1,509
2013,312,2,1,5495
2013,312,1,1,5288
2013,210,2,1,1865
2013,210,1,1,1789
2013,323,2,1,1892
2013,323,1,1,1824
2013,106,2,1,2484
2013,106,1,1,2391
2013,152,2,1,7911
2013,152,1,1,7615
2013,10,2,1,125
2013,10,1,1,126
2013,18,2,1,1274
2013,18,1,1,1229
2013,131,2,1,711
2013,131,1,1,682
2013,176,2,1,1107
2013,176,1,1,1072
2013,177,2,1,1018
2013,177,1,1,996
2013,181,2,1,348
2013,181,1,1,331
2013,248,2,1,111
2013,248,1,1,105
2013,250,2,1,382
2013,250,1,1,361
2013,301,2,1,121
2013,301,1,1,113
2013,303,2,1,555
2013,303,1,1,524
2013,328,2,1,470
2013,328,1,1,447
2013,342,2,1,622
2013,342,1,1,596
2013,3,2,1,370
2013,3,1,1,354
2013,8,2,1,1795
2013,8,1,1,1737
2013,60,2,1,804
2013,60,1,1,778
2013,73,2,1,495
2013,73,1,1,474
2013,89,2,1,386
2013,89,1,1,375
2013,149,2,1,494
2013,149,1,1,470
2013,155,2,1,216
2013,155,1,1,210
2013,158,2,1,391
2013,158,1,1,376
2013,240,2,1,414
2013,240,1,1,399
2013,263,2,1,307
2013,263,1,1,299
2013,326,2,1,578
2013,326,1,1,541
2013,333,2,1,1066
2013,333,1,1,1045
2013,314,2,1,11464
2013,314,1,1,11118
2013,29,2,1,1025
2013,29,1,1,982
2013,72,2,1,672
2013,72,1,1,673
2013,77,2,1,366
2013,77,1,1,358
2013,92,2,1,1055
2013,92,1,1,999
2013,98,2,1,415
2013,98,1,1,398
2013,100,2,1,519
2013,100,1,1,496
2013,135,2,1,1379
2013,135,1,1,1329
2013,147,2,1,782
2013,147,1,1,750
2013,171,2,1,183
2013,171,1,1,179
2013,184,2,1,1166
2013,184,1,1,1099
2013,194,2,1,3083
2013,194,1,1,2953
2013,214,2,1,271
2013,214,1,1,255
2013,222,2,1,796
2013,222,1,1,784
2013,230,2,1,1553
2013,230,1,1,1483
2013,276,2,1,473
2013,276,1,1,461
2013,316,2,1,695
2013,316,1,1,655
2013,322,2,1,391
2013,322,1,1,373
2013,335,2,1,954
2013,335,1,1,911
2013,338,2,1,2452
2013,338,1,1,2383
2013,46,2,1,449
2013,46,1,1,444
2013,329,2,1,5546
2013,329,1,1,5347
2013,71,2,1,152
2013,71,1,1,143
2013,97,2,1,696
2013,97,1,1,688
2013,127,2,1,1288
2013,127,1,1,1237
2013,128,2,1,349
2013,128,1,1,334
2013,132,2,1,624
2013,132,1,1,614
2013,153,2,1,921
2013,153,1,1,873
2013,161,2,1,236
2013,161,1,1,227
2013,167,2,1,784
2013,167,1,1,760
2013,196,2,1,713
2013,196,1,1,689
2013,200,2,1,1173
2013,200,1,1,1127
2013,269,2,1,1090
2013,269,1,1,1048
2013,191,2,1,5733
2013,191,1,1,5498
2013,234,2,1,369
2013,234,1,1,360
2013,241,2,1,714
2013,241,1,1,693
2013,244,2,1,380
2013,244,1,1,366
2013,273,2,1,421
2013,273,1,1,396
2013,292,2,1,244
2013,292,1,1,237
2013,295,2,1,292
2013,295,1,1,277
2013,233,2,1,10041
2013,233,1,1,9750
2013,20,2,1,1440
2013,20,1,1,1393
2013,50,2,1,114
2013,50,1,1,114
2013,94,2,1,444
2013,94,1,1,441
2013,95,2,1,686
2013,95,1,1,658
2013,154,2,1,566
2013,154,1,1,547
2013,141,2,1,731
2013,141,1,1,705
2013,169,2,1,423
2013,169,1,1,400
2013,235,2,1,1553
2013,235,1,1,1496
2013,37,2,1,263
2013,37,1,1,254
2013,96,2,1,68
2013,96,1,1,67
2013,104,2,1,348
2013,104,1,1,331
2013,198,2,1,68
2013,198,1,1,65
2013,32,2,1,2217
2013,32,1,1,2143
2013,6,2,1,1554
2013,6,1,1,1511
2013,47,2,1,546
2013,47,1,1,511
2013,75,2,1,167
2013,75,1,1,150
2013,80,2,1,723
2013,80,1,1,692
2013,239,2,1,147
2013,239,1,1,135
2013,245,2,1,198
2013,245,1,1,193
2013,246,2,1,1490
2013,246,1,1,1412
2013,247,2,1,362
2013,247,1,1,353
2013,254,2,1,338
2013,254,1,1,326
2013,54,2,1,2440
2013,54,1,1,2354
2013,129,2,1,29
2013,129,1,1,25
2013,189,2,1,1140
2013,189,1,1,1113
2013,48,2,1,251
2013,48,1,1,232
2013,102,2,1,72
2013,102,1,1,65
2013,51,2,1,125
2013,51,1,1,117
2013,187,2,1,38
2013,187,1,1,36
2013,325,2,1,28
2013,325,1,1,28
2013,42,2,1,219
2013,42,1,1,207
2013,272,2,1,66
2013,272,1,1,62
2013,238,2,1,4360
2013,238,1,1,4213
2013,130,2,1,21
2013,130,1,1,22
2013,274,2,1,0
2013,274,1,1,3
2013,287,2,1,10
2013,287,1,1,10
2013,17,2,1,146
2013,17,1,1,142
2013,345,2,1,0
2013,345,1,1,0
2013,225,2,1,174
2013,225,1,1,159
2013,227,2,1,15
2013,227,1,1,15
2013,319,2,1,0
2013,319,1,1,0
2013,179,2,1,743
2013,179,1,1,714
2013,324,2,1,27
2013,324,1,1,23
2014,12,2,1,6372
2014,12,1,1,6184
2014,25,2,1,64
2014,25,1,1,60
2014,243,2,1,20
2014,243,1,1,20
2014,99,2,1,24
2014,99,1,1,24
2014,113,2,1,6487
2014,113,1,1,6388
2014,26,2,1,53
2014,26,1,1,49
2014,58,2,1,49
2014,58,1,1,45
2014,108,2,1,210
2014,108,1,1,203
2014,217,2,1,297
2014,217,1,1,272
2014,226,2,1,707
2014,226,1,1,698
2014,5,2,1,6219
2014,5,1,1,5836
2014,9,2,1,15780
2014,9,1,1,15228
2014,170,2,1,546
2014,170,1,1,520
2014,309,2,1,110
2014,309,1,1,114
2014,313,2,1,419
2014,313,1,1,392
2014,19,2,1,6725
2014,19,1,1,6491
2014,189,2,1,12
2014,189,1,1,10
2014,297,2,1,351
2014,297,1,1,332
2014,321,2,1,822
2014,321,1,1,794
2014,165,2,1,118
2014,165,1,1,111
2014,68,2,1,7043
2014,68,1,1,6810
2014,21,2,1,641
2014,21,1,1,617
2014,317,2,1,578
2014,317,1,1,559
2014,39,2,1,508
2014,39,1,1,491
2014,81,2,1,376
2014,81,1,1,360
2014,330,2,1,1695
2014,330,1,1,1621
2014,4,2,1,180
2014,4,1,1,175
2014,93,2,1,230
2014,93,1,1,221
2014,109,2,1,296
2014,109,1,1,283
2014,126,2,1,8486
2014,126,1,1,8175
2014,69,2,1,8526
2014,69,1,1,8174
2014,7,2,1,275
2014,7,1,1,274
2014,122,2,1,155
2014,122,1,1,149
2014,195,2,1,174
2014,195,1,1,169
2014,334,2,1,1124
2014,334,1,1,1059
2014,111,2,1,1056
2014,111,1,1,1011
2014,27,2,1,264
2014,27,1,1,250
2014,156,2,1,687
2014,156,1,1,664
2014,278,2,1,839
2014,278,1,1,815
2014,192,2,1,4273
2014,192,1,1,4131
2014,62,2,1,340
2014,62,1,1,324
2014,174,2,1,1355
2014,174,1,1,1310
2014,237,2,1,413
2014,237,1,1,390
2014,271,2,1,133
2014,271,1,1,127
2014,331,2,1,8218
2014,331,1,1,7927
2014,31,2,1,1290
2014,31,1,1,1249
2014,116,2,1,25
2014,116,1,1,24
2014,279,2,1,3577
2014,279,1,1,3435
2014,1,2,1,537
2014,1,1,1,519
2014,30,2,1,992
2014,30,1,1,944
2014,86,2,1,537
2014,86,1,1,508
2014,87,2,1,378
2014,87,1,1,372
2014,308,2,1,340
2014,308,1,1,322
2014,339,2,1,8675
2014,339,1,1,8355
2014,63,2,1,2731
2014,63,1,1,2684
2014,229,2,1,594
2014,229,1,1,579
2014,253,2,1,5293
2014,253,1,1,5085
2014,257,2,1,1037
2014,257,1,1,991
2014,337,2,1,4788
2014,337,1,1,4551
2014,123,2,1,1404
2014,123,1,1,1353
2014,16,2,1,874
2014,16,1,1,841
2014,202,2,1,216
2014,202,1,1,201
2014,215,2,1,334
2014,215,1,1,327
2014,344,2,1,269
2014,344,1,1,260
2014,252,2,1,3034
2014,252,1,1,2927
2014,22,2,1,2128
2014,22,1,1,2060
2014,103,2,1,785
2014,103,1,1,761
2014,118,2,1,613
2014,118,1,1,598
2014,138,2,1,1671
2014,138,1,1,1589
2014,183,2,1,1082
2014,183,1,1,1048
2014,190,2,1,592
2014,190,1,1,569
2014,285,2,1,3078
2014,285,1,1,2973
2014,151,2,1,2791
2014,151,1,1,2671
2014,24,2,1,378
2014,24,1,1,355
2014,268,2,1,288
2014,268,1,1,280
2014,283,2,1,639
2014,283,1,1,602
2014,33,2,1,498
2014,33,1,1,473
2014,142,2,1,893
2014,142,1,1,851
2014,201,2,1,304
2014,201,1,1,293
2014,242,2,1,657
2014,242,1,1,640
2014,306,2,1,565
2014,306,1,1,530
2014,65,2,1,3110
2014,65,1,1,2989
2014,110,2,1,3635
2014,110,1,1,3520
2014,112,2,1,1270
2014,112,1,1,1230
2014,249,2,1,11190
2014,249,1,1,10800
2014,262,2,1,3825
2014,262,1,1,3677
2014,59,2,1,5448
2014,59,1,1,5242
2014,346,2,1,3537
2014,346,1,1,3327
2014,318,2,1,728
2014,318,1,1,701
2014,36,2,1,4940
2014,36,1,1,4769
2014,145,2,1,2932
2014,145,1,1,2816
2014,231,2,1,11153
2014,231,1,1,10662
2014,256,2,1,2498
2014,256,1,1,2410
2014,264,2,1,4877
2014,264,1,1,4724
2014,172,2,1,4199
2014,172,1,1,4078
2014,2,2,1,170
2014,2,1,1,163
2014,74,2,1,1188
2014,74,1,1,1156
2014,166,2,1,464
2014,166,1,1,446
2014,296,2,1,311
2014,296,1,1,296
2014,310,2,1,3384
2014,310,1,1,3260
2014,85,2,1,1311
2014,85,1,1,1264
2014,114,2,1,1284
2014,114,1,1,1235
2014,193,2,1,2097
2014,193,1,1,1985
2014,211,2,1,3678
2014,211,1,1,3544
2014,307,2,1,3805
2014,307,1,1,3646
2014,35,2,1,2242
2014,35,1,1,2162
2014,90,2,1,3196
2014,90,1,1,3078
2014,162,2,1,36884
2014,162,1,1,35609
2014,125,2,1,2730
2014,125,1,1,2646
2014,134,2,1,7893
2014,134,1,1,7570
2014,143,2,1,4895
2014,143,1,1,4714
2014,160,2,1,2630
2014,160,1,1,2544
2014,186,2,1,3259
2014,186,1,1,3146
2014,212,2,1,9607
2014,212,1,1,9226
2014,228,2,1,2862
2014,228,1,1,2801
2014,340,2,1,2084
2014,340,1,1,2018
2014,115,2,1,246
2014,115,1,1,233
2014,83,2,1,5811
2014,83,1,1,5596
2014,117,2,1,1986
2014,117,1,1,1883
2014,144,2,1,3523
2014,144,1,1,3373
2014,205,2,1,2578
2014,205,1,1,2485
2014,290,2,1,2031
2014,290,1,1,1963
2014,293,2,1,1867
2014,293,1,1,1808
2014,280,2,1,13718
2014,280,1,1,13159
2014,14,2,1,2928
2014,14,1,1,2822
2014,23,2,1,1116
2014,23,1,1,1085
2014,197,2,1,2921
2014,197,1,1,2817
2014,120,2,1,12265
2014,120,1,1,11800
2014,121,2,1,4239
2014,121,1,1,4104
2014,124,2,1,8434
2014,124,1,1,8119
2014,300,2,1,2973
2014,300,1,1,2856
2014,232,2,1,32636
2014,232,1,1,31498
2014,221,2,1,977
2014,221,1,1,957
2014,291,2,1,457
2014,291,1,1,433
2014,259,2,1,8694
2014,259,1,1,8380
2014,52,2,1,477
2014,52,1,1,473
2014,56,2,1,245
2014,56,1,1,243
2014,61,2,1,622
2014,61,1,1,596
2014,82,2,1,775
2014,82,1,1,738
2014,101,2,1,1157
2014,101,1,1,1124
2014,133,2,1,822
2014,133,1,1,789
2014,159,2,1,1474
2014,159,1,1,1436
2014,163,2,1,487
2014,163,1,1,479
2014,175,2,1,1041
2014,175,1,1,998
2014,188,2,1,596
2014,188,1,1,585
2014,216,2,1,529
2014,216,1,1,508
2014,218,2,1,616
2014,218,1,1,595
2014,255,2,1,393
2014,255,1,1,378
2014,265,2,1,2384
2014,265,1,1,2283
2014,266,2,1,1007
2014,266,1,1,956
2014,302,2,1,1653
2014,302,1,1,1614
2014,219,2,1,509
2014,219,1,1,493
2014,119,2,1,108
2014,119,1,1,103
2014,140,2,1,181
2014,140,1,1,172
2014,164,2,1,245
2014,164,1,1,243
2014,180,2,1,145
2014,180,1,1,141
2014,203,2,1,185
2014,203,1,1,175
2014,286,2,1,2557
2014,286,1,1,2474
2014,40,2,1,403
2014,40,1,1,392
2014,45,2,1,1205
2014,45,1,1,1149
2014,146,2,1,186
2014,146,1,1,177
2014,178,2,1,618
2014,178,1,1,581
2014,199,2,1,368
2014,199,1,1,350
2014,213,2,1,324
2014,213,1,1,305
2014,223,2,1,282
2014,223,1,1,271
2014,236,2,1,81
2014,236,1,1,78
2014,304,2,1,1241
2014,304,1,1,1177
2014,311,2,1,8971
2014,311,1,1,8677
2014,66,2,1,2310
2014,66,1,1,2239
2014,78,2,1,247
2014,78,1,1,243
2014,88,2,1,166
2014,88,1,1,155
2014,168,2,1,885
2014,168,1,1,837
2014,206,2,1,217
2014,206,1,1,211
2014,209,2,1,317
2014,209,1,1,310
2014,270,2,1,444
2014,270,1,1,426
2014,282,2,1,1499
2014,282,1,1,1435
2014,299,2,1,349
2014,299,1,1,328
2014,34,2,1,1369
2014,34,1,1,1317
2014,38,2,1,323
2014,38,1,1,309
2014,207,2,1,274
2014,207,1,1,267
2014,79,2,1,5025
2014,79,1,1,4838
2014,105,2,1,315
2014,105,1,1,300
2014,137,2,1,263
2014,137,1,1,250
2014,173,2,1,1399
2014,173,1,1,1348
2014,261,2,1,326
2014,261,1,1,313
2014,275,2,1,503
2014,275,1,1,484
2014,277,2,1,613
2014,277,1,1,584
2014,315,2,1,1016
2014,315,1,1,962
2014,332,2,1,162
2014,332,1,1,154
2014,139,2,1,3119
2014,139,1,1,2999
2014,57,2,1,671
2014,57,1,1,643
2014,148,2,1,966
2014,148,1,1,928
2014,204,2,1,1221
2014,204,1,1,1163
2014,267,2,1,549
2014,267,1,1,522
2014,289,2,1,1398
2014,289,1,1,1356
2014,336,2,1,459
2014,336,1,1,445
2014,341,2,1,599
2014,341,1,1,571
2014,43,2,1,5746
2014,43,1,1,5557
2014,15,2,1,750
2014,15,1,1,722
2014,49,2,1,133
2014,49,1,1,128
2014,53,2,1,454
2014,53,1,1,443
2014,55,2,1,948
2014,55,1,1,913
2014,44,2,1,1383
2014,44,1,1,1305
2014,84,2,1,398
2014,84,1,1,375
2014,182,2,1,154
2014,182,1,1,147
2014,185,2,1,272
2014,185,1,1,262
2014,208,2,1,293
2014,208,1,1,282
2014,220,2,1,393
2014,220,1,1,369
2014,224,2,1,163
2014,224,1,1,150
2014,251,2,1,466
2014,251,1,1,449
2014,258,2,1,365
2014,258,1,1,344
2014,260,2,1,120
2014,260,1,1,115
2014,281,2,1,1670
2014,281,1,1,1598
2014,284,2,1,116
2014,284,1,1,124
2014,288,2,1,512
2014,288,1,1,490
2014,294,2,1,320
2014,294,1,1,303
2014,327,2,1,164
2014,327,1,1,158
2014,343,2,1,625
2014,343,1,1,608
2014,64,2,1,7023
2014,64,1,1,6805
2014,70,2,1,4038
2014,70,1,1,3886
2014,41,2,1,5003
2014,41,1,1,4851
2014,91,2,1,286
2014,91,1,1,280
2014,107,2,1,918
2014,107,1,1,881
2014,157,2,1,1584
2014,157,1,1,1509
2014,298,2,1,3846
2014,298,1,1,3705
2014,305,2,1,470
2014,305,1,1,451
2014,136,2,1,1044
2014,136,1,1,1005
2014,11,2,1,1758
2014,11,1,1,1679
2014,28,2,1,1385
2014,28,1,1,1334
2014,67,2,1,179
2014,67,1,1,177
2014,76,2,1,1121
2014,76,1,1,1084
2014,150,2,1,919
2014,150,1,1,872
2014,320,2,1,532
2014,320,1,1,512
2014,312,2,1,5455
2014,312,1,1,5249
2014,210,2,1,1868
2014,210,1,1,1793
2014,323,2,1,1883
2014,323,1,1,1814
2014,106,2,1,2438
2014,106,1,1,2347
2014,152,2,1,7972
2014,152,1,1,7674
2014,10,2,1,125
2014,10,1,1,126
2014,18,2,1,1286
2014,18,1,1,1240
2014,131,2,1,696
2014,131,1,1,666
2014,176,2,1,1095
2014,176,1,1,1060
2014,177,2,1,1010
2014,177,1,1,988
2014,181,2,1,346
2014,181,1,1,328
2014,248,2,1,109
2014,248,1,1,105
2014,250,2,1,379
2014,250,1,1,359
2014,301,2,1,120
2014,301,1,1,112
2014,303,2,1,559
2014,303,1,1,528
2014,328,2,1,469
2014,328,1,1,445
2014,342,2,1,612
2014,342,1,1,585
2014,3,2,1,371
2014,3,1,1,354
2014,8,2,1,1786
2014,8,1,1,1727
2014,60,2,1,794
2014,60,1,1,769
2014,73,2,1,485
2014,73,1,1,465
2014,89,2,1,385
2014,89,1,1,373
2014,149,2,1,492
2014,149,1,1,468
2014,155,2,1,210
2014,155,1,1,204
2014,158,2,1,384
2014,158,1,1,370
2014,240,2,1,404
2014,240,1,1,389
2014,263,2,1,301
2014,263,1,1,294
2014,326,2,1,569
2014,326,1,1,533
2014,333,2,1,1056
2014,333,1,1,1035
2014,314,2,1,11575
2014,314,1,1,11229
2014,29,2,1,1013
2014,29,1,1,971
2014,72,2,1,667
2014,72,1,1,667
2014,77,2,1,366
2014,77,1,1,358
2014,92,2,1,1054
2014,92,1,1,997
2014,98,2,1,407
2014,98,1,1,389
2014,100,2,1,517
2014,100,1,1,494
2014,135,2,1,1377
2014,135,1,1,1328
2014,147,2,1,768
2014,147,1,1,736
2014,171,2,1,180
2014,171,1,1,175
2014,184,2,1,1163
2014,184,1,1,1097
2014,194,2,1,3113
2014,194,1,1,2981
2014,214,2,1,271
2014,214,1,1,255
2014,222,2,1,793
2014,222,1,1,781
2014,230,2,1,1599
2014,230,1,1,1528
2014,276,2,1,467
2014,276,1,1,456
2014,316,2,1,681
2014,316,1,1,641
2014,322,2,1,384
2014,322,1,1,364
2014,335,2,1,949
2014,335,1,1,904
2014,338,2,1,2491
2014,338,1,1,2421
2014,46,2,1,448
2014,46,1,1,444
2014,329,2,1,5559
2014,329,1,1,5358
2014,71,2,1,148
2014,71,1,1,139
2014,97,2,1,692
2014,97,1,1,683
2014,127,2,1,1269
2014,127,1,1,1217
2014,128,2,1,341
2014,128,1,1,324
2014,132,2,1,622
2014,132,1,1,613
2014,153,2,1,918
2014,153,1,1,869
2014,161,2,1,234
2014,161,1,1,223
2014,167,2,1,776
2014,167,1,1,753
2014,196,2,1,706
2014,196,1,1,684
2014,200,2,1,1172
2014,200,1,1,1126
2014,269,2,1,1073
2014,269,1,1,1032
2014,191,2,1,5720
2014,191,1,1,5482
2014,234,2,1,359
2014,234,1,1,349
2014,241,2,1,707
2014,241,1,1,684
2014,244,2,1,374
2014,244,1,1,359
2014,273,2,1,411
2014,273,1,1,385
2014,292,2,1,238
2014,292,1,1,229
2014,295,2,1,284
2014,295,1,1,269
2014,233,2,1,10212
2014,233,1,1,9926
2014,20,2,1,1441
2014,20,1,1,1395
2014,50,2,1,112
2014,50,1,1,109
2014,94,2,1,439
2014,94,1,1,435
2014,95,2,1,691
2014,95,1,1,663
2014,154,2,1,557
2014,154,1,1,539
2014,141,2,1,733
2014,141,1,1,705
2014,169,2,1,411
2014,169,1,1,389
2014,235,2,1,1562
2014,235,1,1,1507
2014,37,2,1,259
2014,37,1,1,250
2014,96,2,1,68
2014,96,1,1,67
2014,104,2,1,344
2014,104,1,1,328
2014,198,2,1,67
2014,198,1,1,65
2014,32,2,1,2257
2014,32,1,1,2184
2014,6,2,1,1541
2014,6,1,1,1497
2014,47,2,1,549
2014,47,1,1,510
2014,75,2,1,169
2014,75,1,1,154
2014,80,2,1,738
2014,80,1,1,709
2014,239,2,1,143
2014,239,1,1,133
2014,245,2,1,195
2014,245,1,1,190
2014,246,2,1,1516
2014,246,1,1,1440
2014,247,2,1,359
2014,247,1,1,349
2014,254,2,1,333
2014,254,1,1,321
2014,54,2,1,2445
2014,54,1,1,2356
2014,129,2,1,29
2014,129,1,1,25
2014,189,2,1,1145
2014,189,1,1,1119
2014,48,2,1,249
2014,48,1,1,231
2014,102,2,1,72
2014,102,1,1,65
2014,51,2,1,124
2014,51,1,1,115
2014,187,2,1,39
2014,187,1,1,38
2014,325,2,1,29
2014,325,1,1,29
2014,42,2,1,219
2014,42,1,1,208
2014,272,2,1,63
2014,272,1,1,59
2014,238,2,1,4336
2014,238,1,1,4194
2014,130,2,1,22
2014,130,1,1,23
2014,274,2,1,0
2014,274,1,1,0
2014,287,2,1,10
2014,287,1,1,10
2014,17,2,1,147
2014,17,1,1,144
2014,345,2,1,0
2014,345,1,1,0
2014,225,2,1,174
2014,225,1,1,158
2014,227,2,1,15
2014,227,1,1,15
2014,319,2,1,0
2014,319,1,1,0
2014,179,2,1,742
2014,179,1,1,712
2014,324,2,1,27
2014,324,1,1,23
2015,12,2,1,6255
2015,12,1,1,6068
2015,25,2,1,66
2015,25,1,1,62
2015,243,2,1,20
2015,243,1,1,20
2015,99,2,1,22
2015,99,1,1,21
2015,113,2,1,6436
2015,113,1,1,6305
2015,26,2,1,50
2015,26,1,1,45
2015,58,2,1,45
2015,58,1,1,45
2015,108,2,1,215
2015,108,1,1,208
2015,217,2,1,309
2015,217,1,1,283
2015,226,2,1,721
2015,226,1,1,711
2015,5,2,1,6444
2015,5,1,1,6087
2015,9,2,1,15942
2015,9,1,1,15388
2015,170,2,1,558
2015,170,1,1,532
2015,309,2,1,115
2015,309,1,1,119
2015,313,2,1,413
2015,313,1,1,384
2015,19,2,1,6715
2015,19,1,1,6480
2015,189,2,1,12
2015,189,1,1,10
2015,297,2,1,360
2015,297,1,1,340
2015,321,2,1,808
2015,321,1,1,779
2015,165,2,1,107
2015,165,1,1,101
2015,68,2,1,7133
2015,68,1,1,6891
2015,21,2,1,644
2015,21,1,1,619
2015,317,2,1,573
2015,317,1,1,555
2015,39,2,1,499
2015,39,1,1,482
2015,81,2,1,352
2015,81,1,1,341
2015,330,2,1,1670
2015,330,1,1,1598
2015,4,2,1,180
2015,4,1,1,174
2015,93,2,1,226
2015,93,1,1,219
2015,109,2,1,294
2015,109,1,1,282
2015,126,2,1,8624
2015,126,1,1,8308
2015,69,2,1,8643
2015,69,1,1,8281
2015,7,2,1,265
2015,7,1,1,264
2015,122,2,1,152
2015,122,1,1,148
2015,195,2,1,174
2015,195,1,1,171
2015,334,2,1,1124
2015,334,1,1,1061
2015,111,2,1,1039
2015,111,1,1,997
2015,27,2,1,254
2015,27,1,1,243
2015,156,2,1,683
2015,156,1,1,661
2015,278,2,1,828
2015,278,1,1,804
2015,192,2,1,4268
2015,192,1,1,4125
2015,62,2,1,330
2015,62,1,1,315
2015,174,2,1,1348
2015,174,1,1,1301
2015,237,2,1,411
2015,237,1,1,385
2015,271,2,1,131
2015,271,1,1,124
2015,331,2,1,8089
2015,331,1,1,7797
2015,31,2,1,1314
2015,31,1,1,1273
2015,116,2,1,25
2015,116,1,1,24
2015,279,2,1,3579
2015,279,1,1,3436
2015,1,2,1,552
2015,1,1,1,534
2015,30,2,1,1019
2015,30,1,1,970
2015,86,2,1,549
2015,86,1,1,519
2015,87,2,1,390
2015,87,1,1,386
2015,308,2,1,343
2015,308,1,1,325
2015,339,2,1,8559
2015,339,1,1,8247
2015,63,2,1,2854
2015,63,1,1,2805
2015,229,2,1,604
2015,229,1,1,588
2015,253,2,1,5337
2015,253,1,1,5128
2015,257,2,1,1050
2015,257,1,1,1002
2015,337,2,1,4872
2015,337,1,1,4630
2015,123,2,1,1413
2015,123,1,1,1361
2015,16,2,1,873
2015,16,1,1,841
2015,202,2,1,217
2015,202,1,1,205
2015,215,2,1,332
2015,215,1,1,324
2015,344,2,1,273
2015,344,1,1,265
2015,252,2,1,3040
2015,252,1,1,2932
2015,22,2,1,2125
2015,22,1,1,2057
2015,103,2,1,790
2015,103,1,1,765
2015,118,2,1,619
2015,118,1,1,605
2015,138,2,1,1673
2015,138,1,1,1590
2015,183,2,1,1085
2015,183,1,1,1052
2015,190,2,1,593
2015,190,1,1,569
2015,285,2,1,3101
2015,285,1,1,2995
2015,151,2,1,2812
2015,151,1,1,2689
2015,24,2,1,376
2015,24,1,1,352
2015,268,2,1,289
2015,268,1,1,281
2015,283,2,1,641
2015,283,1,1,604
2015,33,2,1,494
2015,33,1,1,470
2015,142,2,1,889
2015,142,1,1,847
2015,201,2,1,304
2015,201,1,1,293
2015,242,2,1,662
2015,242,1,1,644
2015,306,2,1,565
2015,306,1,1,532
2015,65,2,1,2976
2015,65,1,1,2859
2015,110,2,1,3606
2015,110,1,1,3495
2015,112,2,1,1214
2015,112,1,1,1174
2015,249,2,1,11515
2015,249,1,1,11114
2015,262,2,1,3687
2015,262,1,1,3542
2015,59,2,1,5546
2015,59,1,1,5335
2015,346,2,1,3641
2015,346,1,1,3424
2015,318,2,1,727
2015,318,1,1,700
2015,36,2,1,4782
2015,36,1,1,4628
2015,145,2,1,2831
2015,145,1,1,2718
2015,231,2,1,11306
2015,231,1,1,10807
2015,256,2,1,2405
2015,256,1,1,2322
2015,264,2,1,4769
2015,264,1,1,4619
2015,172,2,1,4176
2015,172,1,1,4055
2015,2,2,1,171
2015,2,1,1,162
2015,74,2,1,1194
2015,74,1,1,1162
2015,166,2,1,464
2015,166,1,1,445
2015,296,2,1,306
2015,296,1,1,293
2015,310,2,1,3421
2015,310,1,1,3294
2015,85,2,1,1308
2015,85,1,1,1261
2015,114,2,1,1288
2015,114,1,1,1238
2015,193,2,1,2104
2015,193,1,1,1991
2015,211,2,1,3710
2015,211,1,1,3574
2015,307,2,1,3615
2015,307,1,1,3476
2015,35,2,1,2185
2015,35,1,1,2107
2015,90,2,1,3088
2015,90,1,1,2973
2015,162,2,1,38262
2015,162,1,1,36932
2015,125,2,1,2674
2015,125,1,1,2592
2015,134,2,1,7792
2015,134,1,1,7473
2015,143,2,1,5015
2015,143,1,1,4829
2015,160,2,1,2534
2015,160,1,1,2451
2015,186,2,1,3149
2015,186,1,1,3038
2015,212,2,1,9549
2015,212,1,1,9171
2015,228,2,1,2792
2015,228,1,1,2732
2015,340,2,1,2022
2015,340,1,1,1958
2015,115,2,1,249
2015,115,1,1,237
2015,83,2,1,5681
2015,83,1,1,5470
2015,117,2,1,1914
2015,117,1,1,1815
2015,144,2,1,3433
2015,144,1,1,3286
2015,205,2,1,2482
2015,205,1,1,2391
2015,290,2,1,1941
2015,290,1,1,1876
2015,293,2,1,1808
2015,293,1,1,1751
2015,280,2,1,13801
2015,280,1,1,13237
2015,14,2,1,2917
2015,14,1,1,2809
2015,23,2,1,1144
2015,23,1,1,1110
2015,197,2,1,2950
2015,197,1,1,2844
2015,120,2,1,12054
2015,120,1,1,11595
2015,121,2,1,4142
2015,121,1,1,4010
2015,124,2,1,8330
